2025-10-30 03:25:27,837 | ERROR |    ROLLBACK por error en oro_payment_transaction_granular.sql: debe ser dueño de la vista oro_payment_transaction_granular

2025-10-30 03:25:27,838 | INFO | [10/20] Ejecutando: oro_price_list_granular.sql
2025-10-30 03:25:27,838 | INFO |    Sentencias detectadas: 2
2025-10-30 03:25:27,841 | INFO |    OK sentencia 1/2
2025-10-30 03:25:27,843 | INFO |    OK sentencia 2/2
2025-10-30 03:25:27,843 | INFO |    COMMIT (0.01s)
2025-10-30 03:25:27,844 | INFO | [11/20] Ejecutando: oro_price_product_granular.sql
2025-10-30 03:25:27,844 | INFO |    Sentencias detectadas: 3
2025-10-30 03:25:27,845 | ERROR |    ROLLBACK por error en oro_price_product_granular.sql: debe ser dueño de la vista oro_price_product_granular

2025-10-30 03:25:27,846 | INFO | [12/20] Ejecutando: oro_product_granular.sql
2025-10-30 03:25:27,860 | INFO |    Sentencias detectadas: 3
2025-10-30 03:25:27,861 | INFO |    OK sentencia 1/3
2025-10-30 03:25:27,869 | INFO |    OK sentencia 2/3
2025-10-30 03:25:27,869 | ERROR |    ROLLBACK por error en oro_product_granular.sql: no existe la relación «oro_product_granular»
LINE 1: SELECT * FROM oro_product_granular
                      ^

2025-10-30 03:25:27,870 | INFO | [13/20] Ejecutando: oro_product_unit_granular.sql
2025-10-30 03:25:27,870 | INFO |    Sentencias detectadas: 2
2025-10-30 03:25:27,872 | INFO |    OK sentencia 1/2
2025-10-30 03:25:27,874 | INFO |    OK sentencia 2/2
2025-10-30 03:25:27,875 | INFO |    COMMIT (0.00s)
2025-10-30 03:25:27,875 | INFO | [14/20] Ejecutando: oro_promotion_applied_discount_granular.sql
2025-10-30 03:25:27,876 | INFO |    Sentencias detectadas: 3
2025-10-30 03:25:27,877 | ERROR |    ROLLBACK por error en oro_promotion_applied_discount_granular.sql: debe ser dueño de la vista oro_promotion_applied_discount_granular

2025-10-30 03:25:27,877 | INFO | [15/20] Ejecutando: oro_promotion_granular.sql
2025-10-30 03:25:27,878 | INFO |    Sentencias detectadas: 2
2025-10-30 03:25:27,881 | INFO |    OK sentencia 1/2
